word_id,n_human_lemmas,overlap_at_5,weighted_overlap_at_5,surface_match_at_5,surface_weighted_match_at_5,overlap_at_10,weighted_overlap_at_10,surface_match_at_10,surface_weighted_match_at_10,overlap_at_15,weighted_overlap_at_15,surface_match_at_15,surface_weighted_match_at_15,overlap_at_20,weighted_overlap_at_20,surface_match_at_20,surface_weighted_match_at_20,overlap_at_50,weighted_overlap_at_50,surface_match_at_50,surface_weighted_match_at_50,overlap_at_100,weighted_overlap_at_100,surface_match_at_100,surface_weighted_match_at_100,overlap_at_200,weighted_overlap_at_200,surface_match_at_200,surface_weighted_match_at_200
лед,61,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496,0.06557377049180328,0.31884057971014496
ухо,18,0.2777777777777778,0.7812499999999998,0.2,0.7499999999999999,0.2777777777777778,0.7812499999999998,0.25,0.7604166666666665,0.2777777777777778,0.7812499999999998,0.25,0.7604166666666665,0.2777777777777778,0.7812499999999998,0.25,0.7604166666666665,0.2777777777777778,0.7812499999999998,0.25,0.7604166666666665,0.2777777777777778,0.7812499999999998,0.25,0.7604166666666665,0.2777777777777778,0.7812499999999998,0.25,0.7604166666666665
рот,35,0.11428571428571428,0.294642857142857,0.08571428571428572,0.2857142857142856,0.11428571428571428,0.294642857142857,0.08571428571428572,0.2857142857142856,0.11428571428571428,0.294642857142857,0.08571428571428572,0.2857142857142856,0.11428571428571428,0.294642857142857,0.08571428571428572,0.2857142857142856,0.11428571428571428,0.294642857142857,0.08571428571428572,0.2857142857142856,0.11428571428571428,0.294642857142857,0.08571428571428572,0.2857142857142856,0.11428571428571428,0.294642857142857,0.08571428571428572,0.2857142857142856
рыбу,13,0.07692307692307693,0.7794117647058822,0.07142857142857142,0.7647058823529411,0.15384615384615385,0.8088235294117645,0.07142857142857142,0.7647058823529411,0.15384615384615385,0.8088235294117645,0.07142857142857142,0.7647058823529411,0.15384615384615385,0.8088235294117645,0.07142857142857142,0.7647058823529411,0.15384615384615385,0.8088235294117645,0.07142857142857142,0.7647058823529411,0.15384615384615385,0.8088235294117645,0.07142857142857142,0.7647058823529411,0.15384615384615385,0.8088235294117645,0.07142857142857142,0.7647058823529411
заставить,10,0.2,0.3999999999999999,0.2,0.3999999999999999,0.3,0.4666666666666665,0.3,0.4666666666666665,0.3,0.4666666666666665,0.3,0.4666666666666665,0.3,0.4666666666666665,0.3,0.4666666666666665,0.3,0.4666666666666665,0.3,0.4666666666666665,0.3,0.4666666666666665,0.3,0.4666666666666665,0.3,0.4666666666666665,0.3,0.4666666666666665
летом,11,0.18181818181818182,0.608695652173913,0.16666666666666666,0.5652173913043478,0.18181818181818182,0.608695652173913,0.16666666666666666,0.5652173913043478,0.18181818181818182,0.608695652173913,0.16666666666666666,0.5652173913043478,0.18181818181818182,0.608695652173913,0.16666666666666666,0.5652173913043478,0.18181818181818182,0.608695652173913,0.16666666666666666,0.5652173913043478,0.18181818181818182,0.608695652173913,0.16666666666666666,0.5652173913043478,0.18181818181818182,0.608695652173913,0.16666666666666666,0.5652173913043478
покрывало,7,0.42857142857142855,0.7647058823529411,0.42857142857142855,0.7647058823529411,0.42857142857142855,0.7647058823529411,0.42857142857142855,0.7647058823529411,0.42857142857142855,0.7647058823529411,0.42857142857142855,0.7647058823529411,0.42857142857142855,0.7647058823529411,0.42857142857142855,0.7647058823529411,0.5714285714285714,0.8235294117647058,0.42857142857142855,0.7647058823529411,0.5714285714285714,0.8235294117647058,0.42857142857142855,0.7647058823529411,0.5714285714285714,0.8235294117647058,0.42857142857142855,0.7647058823529411
пахучим,11,0.36363636363636365,0.4505494505494504,0.36363636363636365,0.4505494505494504,0.5454545454545454,0.9450549450549449,0.5454545454545454,0.9450549450549449,0.5454545454545454,0.9450549450549449,0.5454545454545454,0.9450549450549449,0.5454545454545454,0.9450549450549449,0.5454545454545454,0.9450549450549449,0.5454545454545454,0.9450549450549449,0.6363636363636364,0.9560439560439558,0.5454545454545454,0.9450549450549449,0.6363636363636364,0.9560439560439558,0.5454545454545454,0.9450549450549449,0.6363636363636364,0.9560439560439558
купон,7,0.42857142857142855,0.75,0.3333333333333333,0.3125,0.42857142857142855,0.75,0.5555555555555556,0.75,0.42857142857142855,0.75,0.5555555555555556,0.75,0.42857142857142855,0.75,0.5555555555555556,0.75,0.42857142857142855,0.75,0.5555555555555556,0.75,0.42857142857142855,0.75,0.5555555555555556,0.75,0.42857142857142855,0.75,0.5555555555555556,0.75
сечь,12,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875,0.08333333333333333,0.1875
ярых,22,0.18181818181818182,0.1636363636363634,0.16,0.16363636363636339,0.22727272727272727,0.4181818181818179,0.24,0.39999999999999974,0.22727272727272727,0.4181818181818179,0.24,0.39999999999999974,0.22727272727272727,0.4181818181818179,0.24,0.39999999999999974,0.22727272727272727,0.4181818181818179,0.24,0.39999999999999974,0.22727272727272727,0.4181818181818179,0.24,0.39999999999999974,0.22727272727272727,0.4181818181818179,0.24,0.39999999999999974
мопед,8,0.125,0.375,0.09090909090909091,0.25,0.125,0.375,0.18181818181818182,0.3125,0.125,0.375,0.18181818181818182,0.3125,0.125,0.375,0.18181818181818182,0.3125,0.125,0.375,0.18181818181818182,0.3125,0.125,0.375,0.18181818181818182,0.3125,0.125,0.375,0.18181818181818182,0.3125
талый,8,0.5,0.5625,0.5,0.5625,0.625,0.6875,0.625,0.6875,0.625,0.6875,0.625,0.6875,0.625,0.6875,0.625,0.6875,0.625,0.6875,0.625,0.6875,0.625,0.6875,0.625,0.6875,0.625,0.6875,0.625,0.6875
росли,15,0.06666666666666667,0.2631578947368421,0.0,0.0,0.2,0.3684210526315789,0.13333333333333333,0.1052631578947368,0.2,0.3684210526315789,0.13333333333333333,0.1052631578947368,0.2,0.3684210526315789,0.13333333333333333,0.1052631578947368,0.26666666666666666,0.42105263157894735,0.2,0.1578947368421052,0.26666666666666666,0.42105263157894735,0.2,0.1578947368421052,0.26666666666666666,0.42105263157894735,0.2,0.1578947368421052
летела,46,0.021739130434782608,0.0606060606060605,0.0,0.0,0.021739130434782608,0.0606060606060605,0.0,0.0,0.06521739130434782,0.13636363636363608,0.0,0.0,0.08695652173913043,0.1439393939393936,0.0,0.0,0.13043478260869565,0.2727272727272722,0.0,0.0,0.13043478260869565,0.2727272727272722,0.0,0.0,0.15217391304347827,0.2803030303030297,0.0,0.0
вол,27,0.14814814814814814,0.7350427350427349,0.14814814814814814,0.7350427350427349,0.18518518518518517,0.7435897435897434,0.14814814814814814,0.7350427350427349,0.2222222222222222,0.7521367521367519,0.14814814814814814,0.7350427350427349,0.2222222222222222,0.7521367521367519,0.14814814814814814,0.7350427350427349,0.2222222222222222,0.7521367521367519,0.14814814814814814,0.7350427350427349,0.2222222222222222,0.7521367521367519,0.14814814814814814,0.7350427350427349,0.2222222222222222,0.7521367521367519,0.14814814814814814,0.7350427350427349
напряжение,7,0.14285714285714285,0.2,0.14285714285714285,0.2,0.42857142857142855,0.3999999999999999,0.2857142857142857,0.2666666666666666,0.42857142857142855,0.3999999999999999,0.42857142857142855,0.3999999999999999,0.42857142857142855,0.3999999999999999,0.42857142857142855,0.3999999999999999,0.42857142857142855,0.3999999999999999,0.42857142857142855,0.3999999999999999,0.42857142857142855,0.3999999999999999,0.42857142857142855,0.3999999999999999,0.42857142857142855,0.3999999999999999,0.42857142857142855,0.3999999999999999
стога,15,0.06666666666666667,0.1666666666666666,0.06666666666666667,0.1666666666666666,0.2,0.27777777777777757,0.06666666666666667,0.1666666666666666,0.2,0.27777777777777757,0.06666666666666667,0.1666666666666666,0.2,0.27777777777777757,0.06666666666666667,0.1666666666666666,0.2,0.27777777777777757,0.06666666666666667,0.1666666666666666,0.2,0.27777777777777757,0.06666666666666667,0.1666666666666666,0.2,0.27777777777777757,0.06666666666666667,0.1666666666666666
командиру,8,0.125,0.3157894736842105,0.125,0.3157894736842105,0.25,0.6842105263157894,0.125,0.3157894736842105,0.375,0.7368421052631579,0.125,0.3157894736842105,0.375,0.7368421052631579,0.125,0.3157894736842105,0.375,0.7368421052631579,0.125,0.3157894736842105,0.375,0.7368421052631579,0.125,0.3157894736842105,0.375,0.7368421052631579,0.125,0.3157894736842105
едкой,8,0.25,0.5625,0.25,0.5625,0.25,0.5625,0.25,0.5625,0.25,0.5625,0.25,0.5625,0.25,0.5625,0.25,0.5625,0.25,0.5625,0.25,0.5625,0.25,0.5625,0.25,0.5625,0.25,0.5625,0.25,0.5625
